Date	Time	SubjectID	BuildTestID	EPrimeTemplateID	ExperimentNameShort	PatternNumber	RunInPeriod	PatternChoiceOrder	ThePattern	PatternLength	RT	CRESP	IncorrRT	IncorrResp	CurPatternElementNum	CurTargetKey	TotalElementNum	SequenceNum	TimeOnSequence	OptionA	OptionB	OptionC	OptionD	StimVersion	Volume	PresOrder
4/4/2023	1:25:46 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	464	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	7	4	6562	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	1324
4/4/2023	1:25:46 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	430	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	8	4	7293	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	1342
4/4/2023	1:25:47 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	730	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	9	5	8358	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	4213
4/4/2023	1:25:48 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	512	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	10	5	9205	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	3421
4/4/2023	1:25:49 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	597	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	11	6	10137	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	3214
4/4/2023	1:25:50 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	896	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	12	6	11334	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	1432
4/4/2023	1:25:51 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	595	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	13	7	12261	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	3142
4/4/2023	1:25:52 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	612	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	14	7	13225	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	3124
4/4/2023	1:25:53 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	728	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	15	8	14273	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	4312
4/4/2023	1:25:54 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	530	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	16	8	15087	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	2143
4/4/2023	1:25:55 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	646	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	17	9	16086	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	3421
4/4/2023	1:25:56 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	730	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	18	9	17172	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	1342
4/4/2023	1:25:57 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	764	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	19	10	18260	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	4132
4/4/2023	1:25:58 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	547	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	20	10	19217	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	1324
4/4/2023	1:25:59 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	547	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	21	11	20001	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	4213
